Date,AGG,CL=F,DX-Y.NYB,GC=F,SI=F,^DJI,^DJT,^GSPC,^IRX,^IXIC,^N225,^RUT,^STOXX50E,^TNX,^VIX
2010-02-26 00:00:00+00:00,70.61663818359375,79.66000366210938,80.36000061035156,1118.300048828125,16.5,10325.259765625,4134.56982421875,1104.489990234375,0.11500000208616257,2238.260009765625,10126.0302734375,628.5599975585938,2728.469970703125,3.5950000286102295,19.5
2010-03-01 00:00:00+00:00,70.72032165527344,78.69999694824219,80.66000366210938,1117.800048828125,16.448999404907227,10403.7900390625,4169.43994140625,1115.7099609375,0.11999999731779099,2273.570068359375,10172.0595703125,642.6500244140625,2772.699951171875,3.6059999465942383,19.260000228881836
2010-03-02 00:00:00+00:00,70.7474365234375,79.68000030517578,80.5199966430664,1136.9000244140625,17.04400062561035,10405.98046875,4149.06982421875,1118.31005859375,0.125,2280.7900390625,10221.83984375,648.3099975585938,2796.330078125,3.614000082015991,19.059999465942383
2010-03-03 00:00:00+00:00,70.7474365234375,80.87000274658203,79.9800033569336,1142.699951171875,17.30900001525879,10396.759765625,4148.06982421875,1118.7900390625,0.13500000536441803,2280.679931640625,10253.1396484375,649.260009765625,2822.590087890625,3.625,18.829999923706055
2010-03-04 00:00:00+00:00,70.87618255615234,80.20999908447266,80.55999755859375,1132.5999755859375,17.1560001373291,10444.1396484375,4160.18017578125,1122.969970703125,0.13500000536441803,2292.31005859375,10145.7197265625,652.469970703125,2816.10009765625,3.6059999465942383,18.719999313354492
2010-03-05 00:00:00+00:00,70.74063110351562,81.5,80.43000030517578,1134.800048828125,17.36199951171875,10566.2001953125,4195.83984375,1138.699951171875,0.14499999582767487,2326.35009765625,10368.9599609375,666.02001953125,2877.43994140625,3.681999921798706,17.420000076293945
2010-03-08 00:00:00+00:00,70.78809356689453,81.87000274658203,80.43000030517578,1123.5999755859375,17.25200080871582,10552.51953125,4214.14013671875,1138.5,0.14499999582767487,2332.2099609375,10585.919921875,667.1099853515625,2879.2900390625,3.7079999446868896,17.790000915527344
2010-03-09 00:00:00+00:00,70.86943817138672,81.48999786376953,80.58999633789062,1122.0,17.31800079345703,10564.3798828125,4269.16015625,1140.449951171875,0.15000000596046448,2340.679931640625,10567.650390625,669.6300048828125,2880.7099609375,3.7009999752044678,17.920000076293945
2010-03-10 00:00:00+00:00,70.82194519042969,82.08999633789062,80.44999694824219,1107.800048828125,16.993999481201172,10567.330078125,4295.72021484375,1145.6099853515625,0.14499999582767487,2358.949951171875,10563.919921875,674.9299926757812,2909.39990234375,3.7200000286102295,18.56999969482422
2010-03-11 00:00:00+00:00,70.82194519042969,82.11000061035156,80.31999969482422,1108.0,17.13599967956543,10611.83984375,4320.3798828125,1150.239990234375,0.14499999582767487,2368.4599609375,10664.9501953125,677.219970703125,2895.739990234375,3.7200000286102295,18.059999465942383
2010-03-12 00:00:00+00:00,70.8287582397461,81.23999786376953,79.83000183105469,1101.5,17.02400016784668,10624.6904296875,4325.35009765625,1149.989990234375,0.14000000059604645,2367.659912109375,10751.259765625,676.5900268554688,2898.360107421875,3.7100000381469727,17.579999923706055
2010-03-15 00:00:00+00:00,70.91683959960938,79.80000305175781,80.25,1105.0999755859375,17.08300018310547,10642.150390625,4331.259765625,1150.510009765625,0.14499999582767487,2362.2099609375,10751.98046875,674.4099731445312,2870.550048828125,3.7039999961853027,18.0
2010-03-16 00:00:00+00:00,71.04561614990234,81.69999694824219,79.75,1122.199951171875,17.33300018310547,10685.98046875,4374.1201171875,1159.4599609375,0.1550000011920929,2378.010009765625,10721.7099609375,679.5800170898438,2905.929931640625,3.6530001163482666,17.690000534057617
2010-03-17 00:00:00+00:00,71.0998306274414,82.93000030517578,79.63999938964844,1124.0,17.50200080871582,10733.669921875,4378.41015625,1166.2099609375,0.15000000596046448,2389.090087890625,10846.98046875,683.97998046875,2931.31005859375,3.6419999599456787,16.90999984741211
2010-03-18 00:00:00+00:00,71.03880310058594,82.19999694824219,80.22000122070312,1127.4000244140625,17.406999588012695,10779.169921875,4422.5,1165.8299560546875,0.14499999582767487,2391.280029296875,10744.0302734375,681.6099853515625,2913.739990234375,3.671999931335449,16.6200008392334
2010-03-19 00:00:00+00:00,70.98464965820312,80.68000030517578,80.72000122070312,1107.4000244140625,17.017000198364258,10741.98046875,4373.72998046875,1159.9000244140625,0.14499999582767487,2374.409912109375,10824.7197265625,673.8900146484375,2897.949951171875,3.687000036239624,16.969999313354492
2010-03-23 00:00:00+00:00,71.05233001708984,81.91000366210938,80.9000015258789,1103.5,17.011999130249023,10888.830078125,4410.39013671875,1174.1700439453125,0.12999999523162842,2415.239990234375,10774.150390625,690.2999877929688,2910.52001953125,3.680000066757202,16.350000381469727
2010-03-24 00:00:00+00:00,70.69320678710938,80.61000061035156,81.83999633789062,1088.5999755859375,16.625999450683594,10836.150390625,4362.06005859375,1167.719970703125,0.13500000536441803,2398.760009765625,10815.0302734375,683.6799926757812,2903.93994140625,3.8289999961853027,17.549999237060547
2010-03-25 00:00:00+00:00,70.51026916503906,80.52999877929688,82.12000274658203,1092.699951171875,16.726999282836914,10841.2099609375,4334.5498046875,1165.72998046875,0.12999999523162842,2397.409912109375,10828.849609375,679.0999755859375,2948.090087890625,3.9010000228881836,18.399999618530273
2010-03-26 00:00:00+00:00,70.62548828125,80.0,81.68000030517578,1104.199951171875,16.893999099731445,10850.3603515625,4339.91015625,1166.5899658203125,0.12999999523162842,2395.1298828125,10996.3701171875,678.969970703125,2940.93994140625,3.8550000190734863,17.770000457763672
2010-03-29 00:00:00+00:00,70.54412078857422,82.16999816894531,81.36000061035156,1110.300048828125,17.37299919128418,10895.8603515625,4376.740234375,1173.219970703125,0.125,2404.360107421875,10986.4697265625,682.25,2947.489990234375,3.864000082015991,17.59000015258789
2010-03-30 00:00:00+00:00,70.57124328613281,82.37000274658203,81.47000122070312,1104.5,17.31599998474121,10907.419921875,4388.35009765625,1173.27001953125,0.15000000596046448,2410.68994140625,11097.1396484375,683.9400024414062,2939.679931640625,3.868000030517578,17.1299991607666
2010-03-31 00:00:00+00:00,70.61188507080078,83.76000213623047,81.06999969482422,1113.300048828125,17.511999130249023,10856.6298828125,4374.6201171875,1169.4300537109375,0.15000000596046448,2397.9599609375,11089.9404296875,678.6400146484375,2931.159912109375,3.8329999446868896,17.59000015258789
2010-04-01 00:00:00+00:00,70.58546447753906,84.87000274658203,80.77999877929688,1125.0999755859375,17.875999450683594,10927.0703125,4392.47998046875,1178.0999755859375,0.15000000596046448,2402.580078125,11244.400390625,683.97998046875,2978.5,3.8589999675750732,17.469999313354492
2010-04-06 00:00:00+00:00,70.23871612548828,86.83999633789062,81.38999938964844,1135.0999755859375,17.91699981689453,10969.990234375,4431.419921875,1189.43994140625,0.16500000655651093,2436.81005859375,11282.3203125,701.47998046875,2989.489990234375,3.9679999351501465,16.229999542236328
2010-04-07 00:00:00+00:00,70.53781127929688,85.87999725341797,81.44000244140625,1152.300048828125,18.184999465942383,10897.51953125,4395.990234375,1182.449951171875,0.1599999964237213,2431.159912109375,11292.830078125,699.4600219726562,2974.6201171875,3.86299991607666,16.6200008392334
2010-04-08 00:00:00+00:00,70.46981811523438,85.38999938964844,81.52999877929688,1152.199951171875,18.115999221801758,10927.0703125,4456.7001953125,1186.43994140625,0.1550000011920929,2436.81005859375,11168.2001953125,699.6400146484375,2942.31005859375,3.8959999084472656,16.479999542236328
2010-04-09 00:00:00+00:00,70.54463958740234,84.91999816894531,81.08999633789062,1161.0999755859375,18.34000015258789,10997.349609375,4507.64990234375,1194.3699951171875,0.15000000596046448,2454.050048828125,11204.33984375,702.9500122070312,2993.5400390625,3.888000011444092,16.139999389648438
2010-04-12 00:00:00+00:00,70.70771789550781,84.33999633789062,80.55999755859375,1161.5999755859375,18.402999877929688,11005.9697265625,4520.7001953125,1196.47998046875,0.13500000536441803,2457.8701171875,11251.900390625,705.0599975585938,3002.22998046875,3.8459999561309814,15.579999923706055
2010-04-13 00:00:00+00:00,70.82329559326172,84.05000305175781,80.51000213623047,1152.800048828125,18.238000869750977,11019.419921875,4536.66015625,1197.300048828125,0.15000000596046448,2465.989990234375,11161.23046875,707.030029296875,2988.239990234375,3.811000108718872,16.200000762939453
2010-04-14 00:00:00+00:00,70.74175262451172,85.83999633789062,80.19000244140625,1159.0,18.40399932861328,11123.1103515625,4645.02978515625,1210.6500244140625,0.1550000011920929,2504.860107421875,11204.900390625,722.4000244140625,3008.030029296875,3.8550000190734863,15.59000015258789
2010-04-15 00:00:00+00:00,70.87088775634766,85.51000213623047,80.4800033569336,1159.699951171875,18.423999786376953,11144.5703125,4724.93017578125,1211.6700439453125,0.15000000596046448,2515.68994140625,11273.7900390625,724.2100219726562,3012.64990234375,3.8480000495910645,15.890000343322754
2010-04-16 00:00:00+00:00,70.97964477539062,83.23999786376953,80.81999969482422,1136.300048828125,17.66900062561035,11018.66015625,4645.75,1192.1300048828125,0.15000000596046448,2481.260009765625,11102.1796875,714.6199951171875,2949.64990234375,3.7699999809265137,18.360000610351562
2010-04-19 00:00:00+00:00,70.85052490234375,81.44999694824219,81.0,1135.199951171875,17.725000381469727,11092.0498046875,4608.58984375,1197.52001953125,0.15000000596046448,2480.110107421875,10908.76953125,711.4000244140625,2940.18994140625,3.806999921798706,17.34000015258789
2010-04-20 00:00:00+00:00,70.96605682373047,83.44999694824219,81.05000305175781,1138.5999755859375,17.815000534057617,11117.0595703125,4656.240234375,1207.1700439453125,0.14499999582767487,2500.31005859375,10900.6796875,721.5499877929688,2983.909912109375,3.805000066757202,15.729999542236328
2010-04-21 00:00:00+00:00,71.08844757080078,83.68000030517578,81.16000366210938,1148.199951171875,18.072999954223633,11124.919921875,4670.47021484375,1205.93994140625,0.14499999582767487,2504.610107421875,11090.0498046875,726.1900024414062,2947.639892578125,3.73799991607666,16.31999969482422
2010-04-22 00:00:00+00:00,70.94564056396484,83.69999694824219,81.56999969482422,1142.300048828125,18.006000518798828,11134.2900390625,4706.56982421875,1208.6700439453125,0.15000000596046448,2519.070068359375,10949.08984375,734.3099975585938,2897.590087890625,3.7720000743865967,16.469999313354492
2010-04-23 00:00:00+00:00,70.8572998046875,85.12000274658203,81.3499984741211,1153.0999755859375,18.18899917602539,11204.2802734375,4751.330078125,1217.280029296875,0.1550000011920929,2530.14990234375,10914.4599609375,741.9199829101562,2918.110107421875,3.816999912261963,16.6200008392334
2010-04-26 00:00:00+00:00,70.85052490234375,84.19999694824219,81.4800033569336,1153.5,18.333999633789062,11205.0302734375,4756.35009765625,1212.050048828125,0.15000000596046448,2522.949951171875,11165.7900390625,738.8599853515625,2947.0400390625,3.815000057220459,17.469999313354492
2010-04-27 00:00:00+00:00,71.0748062133789,82.44000244140625,82.1500015258789,1161.699951171875,18.115999221801758,10991.990234375,4637.60009765625,1183.7099609375,0.14499999582767487,2471.469970703125,11212.66015625,721.27001953125,2838.780029296875,3.690000057220459,22.809999465942383
2010-04-28 00:00:00+00:00,70.96605682373047,83.22000122070312,82.37999725341797,1171.300048828125,18.10700035095215,11045.26953125,4657.75,1191.3599853515625,0.1550000011920929,2471.72998046875,10924.7900390625,722.3900146484375,2788.5400390625,3.7730000019073486,21.079999923706055
2010-04-30 00:00:00+00:00,71.29915618896484,86.1500015258789,81.87000274658203,1180.0999755859375,18.611000061035156,11008.6103515625,4670.919921875,1186.68994140625,0.1550000011920929,2461.18994140625,11057.400390625,716.5999755859375,2816.860107421875,3.6630001068115234,22.049999237060547
2010-05-06 00:00:00+00:00,71.4981689453125,77.11000061035156,84.88999938964844,1196.9000244140625,17.493000030517578,10520.3203125,4412.1201171875,1128.1500244140625,0.10000000149011612,2319.639892578125,10695.6904296875,672.22998046875,2611.409912109375,3.3980000019073486,32.79999923706055
