Date,return_1d,cumulative_return_1d,volatility_1d,skewness_1d,kurtosis_1d,sma_1d,ema_1d,rsi_1d,upper_band_1d,lower_band_1d,stoch_osc_1d,vwap_1d,sharpe_ratio_1d,return_5d,cumulative_return_5d,volatility_5d,skewness_5d,kurtosis_5d,sma_5d,ema_5d,rsi_5d,upper_band_5d,lower_band_5d,stoch_osc_5d,vwap_5d,sharpe_ratio_5d,return_22d,cumulative_return_22d,volatility_22d,skewness_22d,kurtosis_22d,sma_22d,ema_22d,rsi_22d,upper_band_22d,lower_band_22d,stoch_osc_22d,vwap_22d,sharpe_ratio_22d,macd
2004-09-21 00:00:00+00:00,0.002979127088449607,0.002979127088449607,0.020259302129683715,0.0,-2.0,2.9416651725769043,2.9416651725769043,2.635457434507771e-07,3.0142982421489037,2.9069761814503394,16.127218824030663,2.975002510403741,0.07852727950813249,0.05695586990253276,0.056955869902532985,0.016335014029213,-0.39475087458651753,-0.8776637588230884,2.89902777671814,2.893606564872533,74.01432979875986,3.050727679105765,2.7473278743305145,64.46440331212831,2.896929948582242,0.6884690386002233,0.17440724893602932,0.17440724893602955,0.026321516763924357,0.3930019723167942,1.137205654391905,2.6778263720599087,2.705770646345912,75.44515611980606,2.9730758104106054,2.382576933709212,82.1224401932182,2.694415986711433,0.2910369458407228,0.039345871468151404
2004-09-22 00:00:00+00:00,-0.008210676359786229,-0.00821067635978634,0.012244855604535592,0.0,-2.0,2.9551446437835693,2.9551446437835693,99.99999925813114,2.96746775917432,2.9293420571861537,35.38997883447078,2.9613983408424756,-0.3328876824731178,0.05696410861643919,0.05696410861643897,0.01633421483951425,-0.39506341825877683,-0.8771198037045447,2.9308807373046877,2.9141192578428785,77.09929945794491,3.03310309782002,2.828658376789355,64.6993374997726,2.9298720156207607,0.688598600997107,0.09297395897080274,0.09297395897080318,0.020877498178204147,-0.6875511190308354,-0.14014570654567926,2.689252723347057,2.727455341775274,76.13902636014447,3.0072867061551665,2.3712187405389478,84.4994914757546,2.710097247657076,0.2039694512800661,0.03664355130111831
2004-09-23 00:00:00+00:00,0.02528861900702517,0.02528861900702495,0.011334675798371907,0.0,-2.0,3.0160558223724365,3.0160558223724365,99.99999983582653,3.0717416479385085,2.8994588182174974,63.772991271665326,2.982445078395231,1.1113758498143054,0.06010382606803932,0.0601038260680391,0.016679876754939794,-0.4585441520883439,-0.9587130148768246,2.965080499649048,2.948098112686065,87.31050114195146,3.0320907624957316,2.898070236802364,76.7795068301123,2.96247997186515,0.7105728927836692,0.10438777075397443,0.10438777075397465,0.02113668117241571,-0.710667727134746,-0.19750223060056094,2.702210924842141,2.7525510357402445,79.06663383709743,3.0492747530957387,2.3551470965885435,91.09996766622535,2.7181912199356923,0.22415184033956584,0.03630249100698607
2004-09-24 00:00:00+00:00,0.012248870996044658,0.012248870996044658,0.020368956256538603,0.0,-2.0,2.9913418292999268,2.9913418292999268,4.046290627002236e-07,3.0386496900197195,2.9687479616526438,35.50883482094198,3.0183220220441522,0.3048209193674976,0.019916693695692933,0.019916693695692933,0.014551906234660626,-0.028629024823332728,-1.6278618796930682,2.9767633438110352,2.9625126848906858,68.674228515457,3.0356172316465995,2.917909455975471,37.70825264044462,2.989706631130043,0.2773773031527468,0.14265307484822953,0.1426530748482293,0.018733232025260477,-0.5563375014347426,-0.14081939320281656,2.719185937534679,2.7733154525715213,74.97858220422731,3.084992920037299,2.3533789550320594,81.85216179577864,2.7387161485998064,0.33350039433527523,0.03191216246051688
2004-09-27 00:00:00+00:00,-0.02118890093519854,-0.02118890093519854,0.0034704626341486252,0.0,-2.0,2.952148914337158,2.952148914337158,2.551481514956322e-07,3.0271725237078253,2.9163182199292597,2.6645858096439254,3.0067534206303774,-3.0682165195215783,-0.009216086530728362,-0.009216086530728584,0.014415353640513618,0.785966357149781,-0.9365123849154653,2.971271276473999,2.959058094706177,45.54754173632791,3.033807162536784,2.908735390411214,15.8830601949868,2.9892626109868776,-0.12260085920581158,0.11566005328082918,0.1156600532808294,0.01914556333313595,-0.397855588903654,-0.43994393106153673,2.7330972172997217,2.788866188377229,68.80005330115249,3.1103555507076504,2.355838883891793,75.62740925304635,2.7529678496764727,0.2696286245413794,0.02421723405487565
2004-09-28 00:00:00+00:00,0.058666505348023756,0.058666505348023756,0.06068641207809057,0.0,-2.0,3.1668334007263184,3.1668334007263184,99.99999995342002,3.3631008698143905,2.755881445249086,91.11111111111111,3.0780834663503494,0.49120806517614063,0.07654447904149686,0.07654447904149664,0.03463725984610818,1.0225489026139207,-0.432364571624428,3.016304922103882,3.028316530046224,85.54474783826703,3.19276628871477,2.839843555492994,91.94209188217577,3.0381106607731483,0.4424099206039525,0.17560964341293572,0.1756096434129355,0.02386524692840926,0.5715341394909236,0.9477677548292345,2.7545996579256924,2.8217329024945412,79.12163066018252,3.174034564480104,2.335164751371281,97.00164098292936,2.789870918984154,0.32049471668115975,0.03100109401585982
2004-09-29 00:00:00+00:00,0.10840536543961043,0.10840536543961043,0.027900001438119743,0.0,-2.0,3.2721776962280273,3.2721776962280273,99.99999990507317,3.3684848798943285,3.070526217060017,71.21010847881983,3.216861169490619,1.8993959004334138,0.10728173766768667,0.10728173766768667,0.034788352998236696,0.4964995205608068,-1.0286479026982178,3.0797115325927735,3.109603585440159,90.6174144034788,3.349464974705196,2.809958090480351,76.31233099158484,3.1446052818484826,0.6053862119373691,0.23485653961629271,0.23485653961629271,0.023835760543015144,0.3924565825730023,0.7747941479311526,2.7828875346617266,2.8609020149931053,82.27328994834401,3.2535342003096215,2.3122408690138316,88.1824111115512,2.8635592354861066,0.415429767634176,0.03945586356739597
2004-09-30 00:00:00+00:00,0.02159845669490057,0.02159845669490057,0.03150563183152115,0.0,-2.0,3.23523211479187,3.23523211479187,2.7066835173172876e-07,3.305953847846722,3.2014559631731756,34.6970207701754,3.2662913224533794,0.3487320072411404,0.07266983946173422,0.072669839461734,0.03769536100615251,0.7880898895652869,-1.0200210971718329,3.1235467910766603,3.1514797618907293,76.49561798535352,3.412153568792716,2.8349400133606046,66.66591053945436,3.1802387190220425,0.389433657052596,0.27046357271151633,0.2704635727115161,0.021771234963221177,0.8446046092650825,0.9771551071022544,2.8141936605626885,2.8934524584538677,77.76426357816943,3.309907128178684,2.318480192946693,84.09054541133601,2.8953096628756416,0.5126785966728703,0.03934417846340807
2004-10-01 00:00:00+00:00,0.011443470323307725,0.011443470323307725,0.024242970678746555,0.0,-2.0,3.3096227645874023,3.3096227645874023,99.99999986557451,3.3776317055442253,3.167223173835047,62.7814907457297,3.279113061898495,0.24137080207541037,0.10640072363844943,0.10640072363844943,0.035479312862786834,0.4263991416207283,-1.0986474375851671,3.187202978134155,3.204194096122954,84.01801323484204,3.4703627164264015,2.9040432398419087,83.9286820813342,3.217931738665358,0.5895676120881224,0.2951060117962654,0.29510601179626583,0.021841686068841917,0.7218310531676342,0.7996117417117676,2.848472692749717,2.929641180726349,80.16192484401027,3.372697356181935,2.3242480293174985,92.32959691580518,2.9291305144083064,0.5515331003114662,0.040884605093086335
2004-10-04 00:00:00+00:00,0.042129704108766486,0.042129704108766486,0.003032244303229721,0.0,-2.0,3.3715314865112305,3.3715314865112305,99.99999983847187,3.4281292797231786,3.253024971375454,73.10417787340864,3.337732019772434,6.876027010499245,0.14206010074130537,0.14206010074130537,0.03033290343214702,0.36021219650711284,-0.6063495664776166,3.27107949256897,3.2599732262523795,88.58033129217213,3.4251238858914794,3.1170350992464604,87.13329398928103,3.261286562976114,0.8993208367913833,0.34723179815913996,0.3472317981591402,0.020608657126119482,0.7890007782677492,1.1476528414344704,2.887971292842518,2.968066424707643,81.93719156657681,3.4334939845029107,2.3424486011821255,94.34855417761702,2.970666123657845,0.6714650692109757,0.04249003987951727
