Date,return_1d,cumulative_return_1d,volatility_1d,skewness_1d,kurtosis_1d,sma_1d,ema_1d,rsi_1d,upper_band_1d,lower_band_1d,stoch_osc_1d,vwap_1d,sharpe_ratio_1d,return_5d,cumulative_return_5d,volatility_5d,skewness_5d,kurtosis_5d,sma_5d,ema_5d,rsi_5d,upper_band_5d,lower_band_5d,stoch_osc_5d,vwap_5d,sharpe_ratio_5d,return_22d,cumulative_return_22d,volatility_22d,skewness_22d,kurtosis_22d,sma_22d,ema_22d,rsi_22d,upper_band_22d,lower_band_22d,stoch_osc_22d,vwap_22d,sharpe_ratio_22d,macd
2023-03-30 00:00:00+00:00,0.006917316854788025,0.006917316854788247,0.007511373015503575,0.0,-2.0,0.9956700205802917,0.9956700205802917,5.434795653513902e-06,0.9991921646994625,0.9939878718453373,44.28644414168937,0.0,0.46153405087121246,-0.0006122715760070729,-0.0006122715760068509,0.005076123200409718,1.3496730173425864,0.043378241802294326,0.9929580092430115,0.9938954168132366,61.99597485267386,1.0004243242913216,0.9854916941947013,79.690003697769,0.0,-0.02210706692676188,0.0030524682269492676,0.0030524682269494896,0.004116175756763548,0.44537667049537916,-0.8275094580216815,0.9914677278562025,0.991507894967468,55.90091824107165,1.0037635706846306,0.9791718850277743,74.92522672754349,0.0,0.03562104351574194,0.0008440614060586041
2023-03-31 00:00:00+00:00,-0.0015137933921192115,-0.0015137933921192115,0.001538660591049765,0.0,-2.0,0.9959999918937683,0.9959999918937683,99.99996969435362,0.9963016561437427,0.9953683563303174,64.19880790486387,0.0,-0.4917205564107958,0.0029403188909651323,0.0029403188909653544,0.004773508965591178,1.197213595607549,-0.12481557309052738,0.9935420036315918,0.9945969418400805,63.618962842622516,1.0014968376968525,0.9855871695663313,77.49796543744232,0.0,0.12495035773499642,-0.00032119934843610753,-0.0003211993484355524,0.004039323535859173,0.554611525944121,-0.6103305562450569,0.9914531816135753,0.9918985120914942,56.309703801264455,1.0037257046959043,0.9791806585312464,75.91257278912778,0.0,-0.001689926199669913,0.0008764736064461769
2023-04-03 00:00:00+00:00,-0.00456982702518971,-0.00456982702518971,0.0036988867839671574,0.0,-2.0,0.9911199808120728,0.9911199808120728,2.0491755918783383e-06,1.0004613642091853,0.9866586084966557,10.411708142096254,0.0,-0.6175105552750333,0.0014347392388684987,0.0014347392388684987,0.005121146481512486,0.9535177275026724,-0.30778546164200105,0.9938259959220886,0.9934379548307446,32.6690961128609,1.0011732047997832,0.9864787870443941,28.947183384265895,0.0,0.05804176159086849,-0.011114869630520885,-0.011114869630520885,0.003937548672140917,0.7225765667466906,-0.22614472839479882,0.9909468184817921,0.9918308137193707,48.95866425446434,1.0022302770350893,0.979663359928495,70.65517872154133,0.0,-0.12711745053059276,0.000538501218854495
2023-04-04 00:00:00+00:00,-0.00034135029775694825,-0.00034135029775694825,0.0067035932405027495,0.0,-2.0,0.9956600069999695,0.9956600069999695,99.99999779736963,0.9998105605144737,0.9869694272975685,80.5021922487718,0.0,-0.02378624645843869,0.006907190158973453,0.006907190158973675,0.005383004118240718,0.2727179354967915,-1.2287318162628822,0.995192003250122,0.994178638887153,59.89564272967443,0.9999935575199432,0.9903904489803008,62.35704104805876,0.0,0.25807182503647264,-0.0025945410564791604,-0.0025945410564788274,0.003998861927517006,0.5220121841219948,-0.5600158398845378,0.9908290911804546,0.9921637870481184,54.9510075457085,1.0018440935417237,0.9798140888191855,86.31044993309888,0.0,-0.02762220250153689,0.0005860334365051687
2023-04-05 00:00:00+00:00,0.0012208752895828123,0.0012208752895828123,0.00560396998142294,0.0,-2.0,0.992330014705658,0.992330014705658,3.0030097661892796e-06,0.9987043311180269,0.9892856905876005,53.63925931208253,0.0,0.11029640492705096,-0.005192931575570658,-0.005192931575570658,0.0036853646323322152,0.6094090514415188,-0.8822725775404145,0.994156002998352,0.9935624308266546,41.45338067944708,0.9986843841972232,0.9896276217994809,44.83352953155811,0.0,-0.28092721754656813,-0.003104181606450096,-0.003104181606449985,0.004016827899120343,0.5225153631300828,-0.5808482017168144,0.9906886382536455,0.9921782416270349,50.21510815070776,1.001535858475888,0.979841418031403,74.82771165312543,0.0,-0.03326437483476042,0.0003691188723833479
2023-04-06 00:00:00+00:00,-0.007462403774621595,-0.007462403774621484,0.0005566397327930698,0.0,-2.0,0.9882299900054932,0.9882299900054932,2.4390095774151632e-06,0.9960783128926133,0.9844816918185378,38.97878594438919,0.0,-6.715494677569909,-0.007472385851752805,-0.007472385851752694,0.003943799243442288,0.7556342547134932,-0.9761838546895905,0.9926679968833924,0.9917849505529341,26.425965106294683,0.9991688280644501,0.9861671657023346,22.599358767456373,0.0,-0.37850418903732025,-0.0061947734401336385,-0.006194773440133194,0.004103250047348634,0.5510072638262337,-0.6634619916354616,0.990408637306907,0.9918349153990749,44.98677287564238,1.0011731863537434,0.9796440882600705,60.689687774258594,0.0,-0.06687146547782512,-5.2157757263049246e-05
2023-04-07 00:00:00+00:00,-0.004756514612246687,-0.004756514612246687,0.0024779305344658654,0.0,-2.0,0.9876099824905396,0.9876099824905396,1.6128831560990875e-05,0.988796809284437,0.9870431632115957,64.85799655002464,0.0,-0.9602986747627101,-0.0084237042886679,-0.0084237042886679,0.0038552451275270056,0.9494666232170581,-0.6059642591599852,0.9909899950027465,0.9903932945321361,24.418086010586222,0.9975217385170384,0.9844582514884547,21.127968933441704,0.0,-0.4369382808774794,-0.006328623153097124,-0.006328623153097013,0.004103691571750091,0.5553843035806977,-0.6610885739248018,0.9901227273724296,0.9914675299287675,44.22415397603441,1.000832677611623,0.979412777133236,58.55172966606993,0.0,-0.06835536357879571,-0.0003572351084916557
2023-04-10 00:00:00+00:00,-0.0010422353825884079,-0.0010422353825884079,0.00015011030764653155,0.0,-2.0,0.9872000217437744,0.9872000217437744,2.4392567340214555e-05,0.9879847741652729,0.9868252300690411,33.70911932135283,0.0,-3.472432479028284,-0.003955080256869081,-0.003955080256869081,0.0034170153727928897,0.7051247951269983,-0.7115499035261617,0.9902060031890869,0.9893288702693489,22.706886154619767,0.9975502157752097,0.9828617906029641,17.677132564696908,0.0,-0.2304944399644464,-0.005319964487526918,-0.005319964487526807,0.004095868783597098,0.5251021744001568,-0.6684556237795003,0.9898827292702415,0.9910964422605073,43.6878180035106,1.0006079493699434,0.9791575091705397,57.138071151541816,0.0,-0.057236971992591486,-0.0005592694391827065
2023-04-11 00:00:00+00:00,0.0002126819006615932,0.0002126819006615932,0.000737618712938616,0.0,-2.0,0.987820029258728,0.987820029258728,99.99998387116844,0.9883868485376719,0.9866332024648305,72.04768366628305,0.0,0.1443446332576524,-0.007874151503648452,-0.007874151503648341,0.002047231813457803,-0.29292049293598327,-1.6018289413682063,0.9886380076408386,0.9888259232658086,33.30921224011547,0.9928321848355651,0.9844438304461122,33.87345793560072,0.0,-0.7708625464772875,0.00042539389681994777,0.0004253938968197257,0.003950213747128214,0.4746328388620634,-0.5775463255711615,0.9899018217216838,0.9908115367820918,44.79675096476433,1.0006100033868015,0.9791936400565661,59.276029259730464,0.0,0.006776956756295368,-0.0006191225709652037
2023-04-12 00:00:00+00:00,-0.0013979196820184114,-0.0013979196820183004,0.0018757712011587791,0.0,-2.0,0.9858199954032898,0.9858199954032898,4.999914850145615e-06,0.989648487334575,0.9839915373274428,47.98584506821717,0.0,-0.3722863638221526,-0.006560336990612092,-0.006560336990612092,0.001836817445183059,-0.6471605298911397,-0.8482287025115887,0.987336003780365,0.9878239473116358,20.02079583486001,0.9891867681850425,0.9854852393756875,46.51932359816631,0.0,-0.7154612784154716,0.004769938857156264,0.004769938857156486,0.0037194219523982324,0.6427659056296658,-0.49789685694298447,0.9901145479895852,0.9903774897056743,41.88276665094364,1.0002647401089786,0.9799643558701919,52.37935705051394,0.0,0.059932515677582746,-0.0007525154954980726
